# n, time
750000,3.655510e+01
75000,3.605531e+00
50,9.457111e-03
10000,5.864019e-01
500000,2.380956e+01
100,1.881886e-02
500,6.968403e-02
2000000,9.597581e+01
1500000,7.254323e+01
1000,1.323311e-01
50000,2.589667e+00
100000,4.840008e+00
1000000,4.816492e+01
10,4.271746e-03
250000,1.186798e+01
25000,1.300981e+00
5000,3.565211e-01
