# n, time
750000,3.473131e+01
75000,3.585878e+00
50,9.227037e-03
10000,5.611672e-01
500000,2.371842e+01
100,1.770687e-02
500,7.288313e-02
2000000,9.638111e+01
1500000,7.106253e+01
1000,1.274540e-01
50000,2.486705e+00
100000,4.872220e+00
1000000,4.730505e+01
10,4.688978e-03
250000,1.195506e+01
25000,1.314022e+00
5000,3.602219e-01
