# n, time
750000,3.622879e+01
75000,3.674566e+00
50,1.061988e-02
10000,6.079507e-01
500000,2.374501e+01
100,1.915336e-02
500,7.447720e-02
2000000,9.756010e+01
1500000,7.243634e+01
1000,1.265590e-01
50000,2.479965e+00
100000,4.836053e+00
1000000,4.821740e+01
10,3.489971e-03
250000,1.192904e+01
25000,1.322886e+00
5000,3.661819e-01
