# n, time
750000,3.585947e+01
75000,3.669654e+00
50,9.155035e-03
10000,5.955849e-01
500000,2.399146e+01
100,1.867318e-02
500,7.128787e-02
2000000,9.701615e+01
1500000,7.301361e+01
1000,1.276259e-01
50000,2.490634e+00
100000,4.859149e+00
1000000,4.824088e+01
10,4.070759e-03
250000,1.223682e+01
25000,1.317248e+00
5000,3.533928e-01
