# n, time
750000,3.635777e+01
75000,3.708878e+00
50,9.635210e-03
10000,6.127620e-01
500000,2.459894e+01
100,1.786518e-02
500,7.212329e-02
2000000,9.970145e+01
1500000,7.331671e+01
1000,1.292632e-01
50000,2.506714e+00
100000,4.866976e+00
1000000,4.906027e+01
10,4.227877e-03
250000,1.221985e+01
25000,1.330291e+00
5000,3.569202e-01
