# n, time
750000,3.676048e+01
75000,3.656262e+00
50,1.041412e-02
10000,5.947800e-01
500000,2.388976e+01
100,1.787972e-02
500,7.215714e-02
2000000,9.773047e+01
1500000,7.278895e+01
1000,1.309891e-01
50000,2.499230e+00
100000,4.831702e+00
1000000,4.753543e+01
10,4.033089e-03
250000,1.203822e+01
25000,1.307348e+00
5000,3.573990e-01
